user_id,total_point,mean_point,n_kelas,fast,normal,slow,n_avg_submission,last_enrolled_at,last_class,learner_type_model,rekomendasi
9034493,-4,-0.1428571428571428,28,10,12,6,3.782272727272727,2025-06-18 00:55:00,SIB 3 ILT Quiz Machine Learning - Front End,Consistent Learner,"Bagus! Pertahankan motivasi, gunakan feedback dari kuis untuk memperbaiki bagian yang lemah, dan praktikkan lagi sampai percaya diri."
9035209,0,0.0,11,3,5,3,3.9,2023-12-28 10:49:00,DevOps Praktis dengan IBM Cloud (Practical DevOps with IBM Cloud),Consistent Learner,"Rekomendasi umum: kuatkan materi utama dengan praktik langsung, buat proyek kecil sebagai portofolio, dan gunakan kuis atau simulasi untuk mengukur kemajuan Anda sambil tetap semangat belajar setiap hari."
9039179,-8,-0.2962962962962963,27,13,9,5,4.169047619047619,2025-01-01 18:05:00,Belajar Membuat Mixed Reality,Fast Learner,"Menarik! Pelajari spatial mapping, interaksi pengguna, dan optimasi performa agar pengalaman mixed reality lebih imersif dan stabil."
9078836,1,0.0454545454545454,22,5,11,6,4.096111111111111,2024-04-02 06:45:00,Bangkit 2024 ILT Quiz - Soft Skill,Consistent Learner,Gunakan hasil quiz untuk mengasah kemampuan komunikasi dan kerja tim; praktik nyata bersama tim proyek kecil akan sangat membantu perkembangan skill ini.
9080814,3,0.1071428571428571,28,7,11,10,3.76625,2024-05-20 05:46:00,Dev Certification for Android (DCA) Preparation,Consistent Learner,"Bagus! Latihan soal intensif, review topik inti Android, dan buat beberapa implementasi singkat untuk mengasah kecepatan dan ketepatan teknis Anda."
9090390,6,0.2,30,5,14,11,3.9832142857142863,2024-06-13 22:18:00,Tes Seleksi Coding Camp powered by DBS Foundation - Full-Stack Web Developer,Reflective Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
9093466,-1,-0.0833333333333333,12,4,5,3,3.9977777777777774,2023-11-08 12:38:00,Belajar Membangun LINE Front-end Framework (LIFF),Consistent Learner,"Bagus! Integrasikan LIFF dengan backend, perhatikan autentikasi, dan uji alur end-to-end agar pengalaman pengguna tetap konsisten."
9135672,2,0.2,10,1,6,3,4.5,2023-07-18 05:12:00,Belajar Membangun LINE Chatbot,Reflective Learner,"Mantap! Pelajari webhook, message handling, dan desain percakapan yang natural agar chatbot memberikan pengalaman pengguna yang menyenangkan."
9142957,1,0.0434782608695652,23,6,10,7,3.973888888888889,2023-10-05 11:42:00,Belajar Membuat Mixed Reality,Consistent Learner,"Menarik! Pelajari spatial mapping, interaksi pengguna, dan optimasi performa agar pengalaman mixed reality lebih imersif dan stabil."
9146983,2,0.1538461538461538,13,2,7,4,4.0,2024-11-29 10:19:00,Menjadi iOS Developer Expert,Consistent Learner,"Luar biasa! Perdalam Swift, testing (unit/UI), optimasi performa, dan praktik terbaik untuk menghasilkan aplikasi iOS berkualitas produksi."
9148752,2,0.1052631578947368,19,4,9,6,3.8361538461538474,2024-12-05 21:16:00,Architecting on AWS (Membangun Arsitektur Cloud di AWS),Consistent Learner,"Hebat! Fokus pada best practices arsitektur cloud, desain high availability, dan strategi optimasi biaya agar solusi Anda lebih profesional."
9155498,-2,-0.1111111111111111,18,6,8,4,3.415833333333333,2023-10-22 13:39:00,Pre-Test Dicoding Bootcamp,Consistent Learner,"Gunakan pre-test ini sebagai baseline; baca hasilnya, kemudian buat rencana belajar yang fokus pada topik yang belum dikuasai agar persiapan bootcamp lebih matang."
9173583,1,0.0666666666666666,15,3,8,4,3.921818181818182,2024-08-05 23:07:00,Belajar Dasar Pemrograman JavaScript,Consistent Learner,Bagus! Lanjutkan mempelajari DOM manipulation dan konsep asynchronous seperti Promises dan async/await untuk membuat pengalaman web yang interaktif.
9179291,3,0.125,24,5,11,8,4.116315789473685,2024-01-02 14:26:00,Bangkit Android Assessment 2024 Batch 2,Consistent Learner,Mantap! Praktikkan implementasi fitur Android dan cara debugging cepat agar Anda lebih siap menghadapi soal-soal teknis saat assessment.
9198711,1,0.0555555555555555,18,5,7,6,3.960833333333333,2023-12-24 09:09:00,Belajar Penerapan Data Science,Consistent Learner,"Keren! Kerjakan studi kasus end-to-end: problem framing, data cleansing, modeling, dan komunikasi hasil agar solusi Anda berguna bagi pengguna nyata."
9202032,-5,-0.3846153846153846,13,7,4,2,3.885555555555555,2023-09-17 02:41:00,Belajar Dasar Google Cloud,Fast Learner,"Keren! Pelajari layanan inti seperti Compute, Storage, dan IAM, lalu deploy aplikasi kecil untuk memahami alurnya secara praktis."
9203450,-2,-0.0952380952380952,21,7,9,5,4.1450000000000005,2024-07-24 17:30:00,Memulai Pemrograman Dengan Swift,Consistent Learner,Luar biasa! Langkah selanjutnya pelajari SwiftUI dan pola arsitektur MVVM agar pengembangan iOS Anda lebih modern dan mudah dipelihara dalam tim.
9206824,-3,-0.1666666666666666,18,7,7,4,3.989285714285714,2024-06-01 08:51:00,Tes Seleksi Laskar AI,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
9209448,-2,-0.0909090909090909,22,7,10,5,3.83,2025-02-15 21:33:00,Belajar Fundamental Back-End dengan Python,Consistent Learner,"Baik! Fokus pada desain API yang baik, autentikasi, serta integrasi database agar backend Anda dapat dipakai aman dan efisien oleh front-end."
9319258,-1,-0.0833333333333333,12,2,9,1,3.933,2025-01-24 22:48:00,Belajar Membangun Game 2D dan 3D dengan Unity,Consistent Learner,"Keren! Perdalam scripting C#, scene management, serta optimasi performa, dan lakukan playtest rutin untuk menyempurnakan gameplay."
9319311,-1,-0.0555555555555555,18,6,7,5,3.939090909090909,2023-08-09 04:38:00,Belajar Strategi Pengembangan Diri,Consistent Learner,Keren! Buat rencana belajar terstruktur dengan milestones mingguan dan evaluasi untuk menjaga konsistensi dan perkembangan keterampilan jangka panjang Anda.
9338413,3,0.125,24,6,9,9,4.029,2024-09-17 07:01:00,Menjadi Azure Cloud Developer,Consistent Learner,"Bagus! Perdalam layanan Azure untuk deployment, function, dan storage, serta praktikkan deploy aplikasi untuk memahami ekosistem Azure secara menyeluruh."
9352764,-3,-0.1034482758620689,29,10,12,7,3.973913043478261,2023-10-15 20:09:00,BDT 2024 Web Development Bootcamp ILT Quiz - Front End dan Back End,Consistent Learner,"Bagus! Analisa hasil quiz, praktikkan implementasi penuh stack secara terintegrasi, dan perbaiki area yang masih lemah agar semakin siap menghadapi tugas nyata."
9353323,-5,-0.217391304347826,23,10,8,5,4.026111111111111,2023-11-12 19:12:00,SIB 5 ILT Quiz Full Stack,Fast Learner,"Semangat! Fokus pada area yang menjadi kekurangan (front-end atau back-end), lalu buat proyek penuh stack sebagai bukti kompetensi Anda."
9366476,3,0.1764705882352941,17,2,10,5,3.872142857142857,2023-12-10 16:12:00,Menjadi Game Developer Expert,Consistent Learner,"Ambisius! Fokus pada build portfolio game, physics, AI NPC, dan optimasi performa agar karya Anda mempesona pemain dan recruiter."
9369987,-3,-0.25,12,5,5,2,4.003333333333334,2023-06-05 19:05:00,Belajar Fundamental Deep Learning,Fast Learner,"Bagus sekali! Pelajari arsitektur dasar seperti CNN dan RNN, lalu implementasikan contoh sederhana menggunakan PyTorch atau TensorFlow untuk memperkuat pemahaman."
9378633,0,0.0,12,1,10,1,3.6427272727272726,2023-09-02 01:12:00,Tes Seleksi Coding Camp powered by DBS Foundation - Full-Stack Web Developer,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
9385178,2,0.074074074074074,27,4,17,6,4.058333333333334,2024-08-24 00:38:00,Simulasi Ujian Azure AI Engineer Associate,Consistent Learner,"Tetap semangat! Gunakan simulasi sebagai latihan praktik, ulas jawaban yang salah, dan ulangi materi yang masih terasa kurang untuk meningkatkan kesiapan."
9394758,-2,-0.1333333333333333,15,6,5,4,4.466363636363636,2023-12-13 12:04:00,Belajar Membuat Mixed Reality,Consistent Learner,"Menarik! Pelajari spatial mapping, interaksi pengguna, dan optimasi performa agar pengalaman mixed reality lebih imersif dan stabil."
9405292,1,0.0909090909090909,11,2,6,3,3.993333333333334,2023-09-07 12:05:00,Belajar Membangun Aplikasi Android Native Bagian I,Consistent Learner,"Keren! Setelah dasar ini, lanjutkan ke Bagian II dan praktikkan layout, lifecycle Activity, serta dasar interaksi antar komponen aplikasi."
9437305,-2,-0.0666666666666666,30,11,10,9,3.726666666666666,2024-02-20 19:22:00,Simulasi Ujian TensorFlow Developer Certificate,Consistent Learner,"Tetap semangat! Gunakan simulasi ini untuk mengukur kesiapan, kerjakan soal-soal praktik, dan implementasikan model menggunakan TensorFlow untuk memperkuat pemahaman."
9441843,2,0.125,16,1,12,3,4.024545454545454,2024-06-01 11:38:00,Tes Seleksi Pijak in collaboration with IBM SkillsBuild,Consistent Learner,"Tetap semangat! Review topik inti, lakukan latihan soal, dan gunakan pre-test sebagai alat ukur kesiapan sebelum tes seleksi."
9457073,2,0.1111111111111111,18,3,10,5,3.844,2024-10-09 12:00:00,Belajar Dasar Pemrograman JavaScript,Consistent Learner,Bagus! Lanjutkan mempelajari DOM manipulation dan konsep asynchronous seperti Promises dan async/await untuk membuat pengalaman web yang interaktif.
9480906,-3,-0.1578947368421052,19,5,12,2,3.640625,2023-11-30 03:56:00,Menjadi Google Cloud Architect,Consistent Learner,"Hebat! Perdalam desain sistem skala besar, security, dan strategi multi-region agar solusi cloud Anda handal, aman, dan hemat biaya."
9483974,-1,-0.0769230769230769,13,3,8,2,4.1,2024-02-09 03:30:00,Belajar Membangun Aplikasi Android Native Bagian I,Consistent Learner,"Keren! Setelah dasar ini, lanjutkan ke Bagian II dan praktikkan layout, lifecycle Activity, serta dasar interaksi antar komponen aplikasi."
9488526,-4,-0.3333333333333333,12,5,6,1,3.968,2023-10-19 21:08:00,Asah 2025 - Kuis ILT Soft Skill,Fast Learner,Mantap! Gunakan hasil kuis untuk menyusun rencana pengembangan soft skill dan praktik komunikasi di situasi nyata agar kemampuan semakin matang.
9495472,-3,-0.1666666666666666,18,8,5,5,3.9669230769230777,2023-12-24 22:02:00,Pengenalan Data pada Pemrograman (Data 101),Consistent Learner,"Rekomendasi umum: kuatkan materi utama dengan praktik langsung, buat proyek kecil sebagai portofolio, dan gunakan kuis atau simulasi untuk mengukur kemajuan Anda sambil tetap semangat belajar setiap hari."
9495886,-2,-0.0714285714285714,28,8,14,6,4.2285,2023-09-30 13:14:00,Belajar Membuat Aplikasi Back-End untuk Pemula dengan Google Cloud,Consistent Learner,"Bagus! Praktikkan deploy API ke Cloud Run atau App Engine, sambungkan ke Cloud SQL, dan monitoring sederhana agar layanan Anda dapat diandalkan."
9503529,-4,-0.16,25,9,11,5,3.8240000000000007,2024-05-22 16:26:00,BDT 2024 Web Development Bootcamp ILT Quiz - Soft Skill,Consistent Learner,Latih komunikasi dan kerjasama tim selama pengerjaan proyek agar soft skill Anda terlihat saat penilaian dan membantu kelancaran kerja tim.
9522253,7,0.4117647058823529,17,2,6,9,4.036666666666667,2024-02-14 10:49:00,Introduction to Financial Literacy,Deep Learner,"Keren! Buat anggaran sederhana, pelajari konsep tabungan dan investasi dasar, serta praktikkan pengelolaan uang dalam kehidupan sehari-hari."
9532222,-2,-0.0952380952380952,21,8,7,6,4.008421052631578,2024-05-30 07:54:00,Belajar Fundamental Aplikasi iOS,Consistent Learner,"Keren! Pelajari arsitektur aplikasi iOS, debugging, serta distribusi lewat TestFlight agar rilis beta Anda dapat umpan balik nyata dari pengguna."
9543018,-1,-0.0384615384615384,26,6,15,5,4.061578947368421,2024-10-25 08:24:00,Belajar Fundamental Aplikasi Android,Consistent Learner,"Bagus sekali! Setelah memahami dasar ini, coba perdalam Jetpack Compose dan pola arsitektur seperti MVVM agar aplikasi yang Anda bangun lebih terstruktur dan rapi."
9552026,-1,-0.0769230769230769,13,4,6,3,3.957,2023-11-02 12:42:00,Belajar Membuat Virtual Reality,Consistent Learner,Keren! Perhatikan optimasi rendering dan desain interaksi agar pengalaman VR nyaman dan tidak menyebabkan motion sickness bagi pengguna.
9553729,4,0.1379310344827586,29,6,13,10,3.745499999999999,2023-09-01 18:18:00,Exam Challenge Campaign Hari Pendidikan,Consistent Learner,"Tetap semangat! Jadikan campaign ini sebagai latihan berkala, catat area kelemahan, dan ulangi materi secara terstruktur untuk peningkatan berkelanjutan."
9560991,-3,-0.1304347826086956,23,8,10,5,4.2768421052631584,2023-10-07 05:50:00,Belajar Strategi Perencanaan Karier,Consistent Learner,"Luar biasa! Susun roadmap karier dengan milestones 6-12 bulan, portofolio yang jelas, dan langkah-langkah konkret untuk mencapai tujuan Anda."
9565789,-1,-0.0333333333333333,30,7,17,6,3.827692307692308,2023-11-09 23:59:00,Belajar Membuat Augmented Reality,Consistent Learner,Menarik! Eksperimen dengan ARCore/ARKit dan pelajari integrasi 3D assets serta antarmuka agar pengalaman AR terasa natural bagi pengguna.
9566665,-1,-0.1,10,4,3,3,4.079999999999999,2023-09-13 03:45:00,Simulasi Ujian Associate Android Developer,Consistent Learner,"Kamu bisa! Gunakan simulasi ini untuk mengasah kecepatan dan ketepatan teknik implementasi fitur Android, latihan berulang akan meningkatkan performa Anda."
9593844,4,0.3636363636363636,11,1,5,5,3.66625,2024-08-29 10:55:00,Source Code Management untuk Pemula,Reflective Learner,"Mantap! Praktikkan branching strategy, code review, dan cara mengelola rilis agar proyek tim Anda lebih terorganisir dan mudah dipelihara."
9614339,3,0.3,10,2,3,5,4.25,2024-11-16 09:22:00,Belajar Penggunaan Generative AI,Reflective Learner,"Bagus! Praktikkan pembuatan prompt, pelajari aspek safety, dan integrasikan model generatif ke alur kerja sehari-hari secara bertahap dan terukur."
9614562,7,0.3684210526315789,19,1,10,8,3.916875,2024-12-20 02:43:00,Bangkit Application Screening 2021,Reflective Learner,Semangat! Perkuat portfolio dan latih soal-soal coding yang sering muncul agar Anda lebih siap saat seleksi aplikasi berlangsung.
9617056,-3,-0.1153846153846153,26,10,9,7,3.8485,2024-05-23 14:34:00,Belajar Membuat Mixed Reality,Consistent Learner,"Menarik! Pelajari spatial mapping, interaksi pengguna, dan optimasi performa agar pengalaman mixed reality lebih imersif dan stabil."
9620537,-3,-0.1034482758620689,29,9,14,6,3.96,2024-10-04 03:44:00,Belajar Dasar Structured Query Language (SQL),Consistent Learner,"Bagus! Latih query kompleks seperti JOIN, GROUP BY, dan window functions pada dataset nyata untuk mengasah kemampuan analitis Anda."
9628359,0,0.0,24,6,12,6,4.149545454545454,2023-11-01 11:43:00,Menjadi Flutter Developer Expert,Consistent Learner,"Ambisi bagus! Fokus pada performa, platform channels untuk native interoperability, testing, dan deployment ke Play Store dan App Store agar aplikasi siap produksi."
9653999,-7,-0.3684210526315789,19,9,8,2,3.8484615384615375,2023-11-25 13:18:00,Belajar Membangun Game 2D dan 3D dengan Unity,Fast Learner,"Keren! Perdalam scripting C#, scene management, serta optimasi performa, dan lakukan playtest rutin untuk menyempurnakan gameplay."
9664737,-3,-0.1363636363636363,22,8,9,5,4.1,2023-11-19 18:00:00,Evaluasi Penguasaan Machine Learning,Consistent Learner,Bagus! Gunakan evaluasi ini sebagai alat untuk mengetahui area lemah dan susun rencana belajar yang terukur berdasarkan hasil tersebut.
9668662,5,0.2272727272727272,22,4,9,9,3.9594117647058815,2024-12-27 07:51:00,Memulai Pemrograman dengan Haskell,Reflective Learner,"Bagus! Pelajari tipe aljabar data dan pure functions perlahan-lahan, lakukan latihan kecil agar konsep fungsional semakin melekat."
9680868,2,0.125,16,4,6,6,4.3100000000000005,2023-10-27 00:19:00,Simulasi Ujian TensorFlow Developer Certificate,Consistent Learner,"Tetap semangat! Gunakan simulasi ini untuk mengukur kesiapan, kerjakan soal-soal praktik, dan implementasikan model menggunakan TensorFlow untuk memperkuat pemahaman."
9681785,-2,-0.08,25,9,9,7,4.244285714285715,2024-08-22 09:06:00,Menjadi Node.js Application Developer,Consistent Learner,"Mantap! Perkuat pemahaman event loop, clustering, dan monitoring untuk memastikan layanan Node.js Anda stabil di beban tinggi produksi."
9696413,0,0.0,14,3,8,3,3.872,2024-02-17 16:14:00,Belajar Strategi Perencanaan Karier,Consistent Learner,"Luar biasa! Susun roadmap karier dengan milestones 6-12 bulan, portofolio yang jelas, dan langkah-langkah konkret untuk mencapai tujuan Anda."
9708522,0,0.0,24,6,12,6,4.046111111111111,2024-03-26 02:32:00,Belajar Prinsip Pemrograman SOLID,Consistent Learner,Hebat! Terapkan prinsip SOLID secara bertahap pada proyek nyata dan lakukan refactor untuk meningkatkan kualitas serta keterbacaan kode.
9729535,-3,-0.1428571428571428,21,6,12,3,3.898571428571429,2023-07-13 02:51:00,Menjadi AWS Solutions Architect Associate,Consistent Learner,Bagus! Fokus latihan soal AWS dan praktik mendesain arsitektur untuk berbagai skenario nyata agar siap dalam ujian dan pekerjaan.
9761355,-1,-0.0625,16,5,7,4,3.501818181818182,2023-12-16 13:05:00,Tes Seleksi Asah 2025 – FEBE AI dan REBE AI,Consistent Learner,"Semangat! Fokus pada topik inti, percaya pada proses belajarmu, dan gunakan latihan soal untuk memperkuat kesiapan sebelum tes."
9762750,-3,-0.1875,16,6,7,3,4.093333333333334,2023-04-11 19:42:00,Belajar Membangun Arsitektur Microservices,Fast Learner,"Bagus! Pelajari pola komunikasi antar layanan, service discovery, dan observability agar arsitektur microservices Anda lebih mudah dioperasikan."
